ablation,variant,is_baseline,sharpe,sortino,calmar,max_drawdown,cdar_95,cvar_95,skewness,kurtosis,time_in_drawdown_pct,cagr,ann_volatility
adaptive_stops,pca_stat_arb_adaptive_tight,False,-0.14403979877101825,-0.12770259342378404,-0.04323194016040261,-0.20189592508829743,0.1730139552053652,0.007724246056166273,0.2581515329681435,9.833863127124292,92.58895705521472,-0.008728352552046403,0.05161905483699721
adaptive_stops,pca_stat_arb_adaptive_standard,False,-0.10891134684203076,-0.1016603148755622,-0.03312264327085767,-0.2294189676996027,0.18582093578434503,0.008261977866200311,0.20683588853986853,8.290514731716446,92.51533742331289,-0.0075989626266823596,0.05576834950100327
adaptive_stops,vol_managed_no_stops,True,1.0083752268893653,0.9214622381826856,0.67320728649738,-0.15811103640408342,0.1359897011053652,0.016575143592425703,-0.9130540948438343,4.735711732780729,85.88957055214725,0.10644150178288148,0.10591074038260563
adaptive_stops,vol_managed_adaptive_tight,False,0.9143814840444449,0.795178722478671,0.4842483251769524,-0.18390781112622498,0.15628363089517056,0.01571106874106074,-0.9943759109635366,5.833867922971283,88.26993865030674,0.08905704952483373,0.09865825743992773
adaptive_stops,vol_managed_adaptive_standard,False,0.9900393758242173,0.8911046206867327,0.6523210612401351,-0.15811103640408292,0.1408316431854448,0.01649222811888239,-0.9336288791555194,5.011494123314851,86.50306748466258,0.103139159060889,0.10472567989276153
adaptive_stops,pead_no_stops,True,0.3684041639118323,0.2130909941143731,0.14532844660480124,-0.13957475297213073,0.1290034415906593,0.009629600586003071,0.9008132901609474,16.556434873432313,92.02453987730061,0.020284182034688625,0.05926632197836952
adaptive_stops,pead_adaptive_tight,False,0.288326740223373,0.1485201542362496,0.07643779507978306,-0.18766192203106818,0.1706826130115621,0.00907921406808491,0.7052883769142847,19.033375115437806,94.67484662576688,0.014344463540489016,0.054549624610064705
adaptive_stops,pead_adaptive_standard,False,0.363456277638769,0.20924467584667988,0.1429968499862994,-0.13957475297213082,0.12900344159065907,0.009629600586003071,0.9024581677167133,16.659516745743534,92.04907975460122,0.01995875001263059,0.0591815785675592
adaptive_stops,residual_momentum_no_stops,True,0.05752409170562512,0.0558085972201828,0.008836330688220812,-0.18120234715561176,0.15354234706106484,0.009847289506699672,-0.059183357504955875,3.010838218207882,91.50920245398773,0.0016011638609487733,0.06798527069414717
adaptive_stops,residual_momentum_adaptive_tight,False,0.11537898679461876,0.10220904546547686,0.03172684542368373,-0.16548718956571845,0.13229210784964207,0.009303692756585928,0.008359368300850673,4.018603742680444,90.33128834355828,0.005250386482951397,0.062088771607137765
adaptive_stops,residual_momentum_adaptive_standard,False,-0.05834343325290298,-0.05369418294119463,-0.029785367871548413,-0.1988385129293015,0.17258711540604543,0.009704286237445243,-0.08179545668379598,3.6684051858676843,92.7361963190184,-0.005922478254630881,0.06528419989473101
